id,answer
5045,Mike Hostage
5046,Air Force Reserve
5047,Iraq
5048,One From On High
5049,Air National Guard and Air Force Reserve
5050,Air National Guard and Air Force Reserve
5051,Harry S Truman
5052,Robert Gates
5053,Schwartz
5054,United States Air Force Academy
5055,Dunlap
5056,Robert Gates
5057,CCDR
5058,Harry S Truman
5059,Secretary
5060,Secretary
5061,Air
5062,Antarctic Support
5063,12
5064,Nineteenth Air Force
5065,Second Air Force
5066,Services
5067,Explosive Ordnance Disposal
5068,Explosive Ordnance Disposal
5069,Schwartz
5070,U
5071,Air Force Office of Special Investigations
5072,Services
5073,Services
5074,Schwartz
5075,AFSC
5076,Airman Basic
5077,U
5078,Air
5079,USAF
5080,Defense Officer Personnel Management Act
5081,Defense Officer Personnel Management Act
5082,Nineteenth Air Force
5083,Harry S Truman
5084,Defense Officer Personnel Management Act
5085,San Antonio
5086,Maxwell Air Force Base
5087,16 year
5088,16 year
5089,Title
5090,1947
5091,1958
5092,1959
5093,U
5094,NCO
5095,NCO
5096,NCO
5097,E
5098,5
5099,5
5100,AFI
5101,Corporal
5102,Uxbridge Worsted Company
5103,1683
5104,1993
5105,Montgomery
5106,Air Force Blue
5107,Shields
5108,Shields
5109,one year
5110,United States Air Force Academy
5111,US Air Force
5112,Montgomery
5113,Air
5114,two
5115,Geneva Conventions
5116,OTS
5117,OTS
5118,Fit
5119,US Air Force
5120,Fitness Test
5121,USAF
5122,one component
5123,U
5124,USAF
5125,Air
5126,USAF
5127,USAF
5128,U
5129,U
5130,Air Force Office of Special Investigations
5131,C
5132,1990s
5133,1990s
5134,B
5135,Stratofortress
5136,Stratofortress
5137,GAO
5138,USAF Air Mobility Command
5139,Air Force
5140,LC
5141,FSAT
5142,EMS
5143,Jamming
5144,Jamming
5145,Psychological Operations
5146,Airborne Command Post
5147,JP
5148,F
5149,F
5150,F
5151,FSAT
5152,X
5153,USAF
5154,135
5155,KC
5156,Chief
5157,Air Force Reserve
5158,Robert Gates
5159,Washington Post
5160,U
5161,JP
5162,Air Force Office of Special Investigations
5163,U
5164,American
5165,RPA
5166,US Army
5167,Alabama
5168,U
5169,U
5170,U
5171,October
5172,United States Air Force
5173,U
5174,US
5175,John Evans
5176,2010 –
5177,2008
5178,1873
5179,Education City
5180,City
5181,1855
5182,1869
5183,1996
5184,North Central Association of Colleges
5185,Graduate School
5186,Graduate School
5187,1870
5188,Methodist Episcopal Church
5189,Northwest Territory
5190,nine founders
5191,Feinberg School of Medicine
5192,Northwest Territory
5193,Mary Harris Thompson
5194,National Academy of Sciences
5195,1870
5196,Feinberg School of Medicine
5197,November
5198,Lyrica
5199,Philo Judson
5200,Frances Willard
5201,Frances Willard
5202,Big Ten Conference
5203,Feinberg School of Medicine
5204,Northwestern University School of Law
5205,The Association of American Universities
5206,Wildcats
5207,Kellogg School of Management
5208,Dyche Stadium
5209,Northwestern
5210,NROTC
5211,Division I Basketball Championship
5212,American
5213,50-COMMA-000
5214,G
5215,Program
5216,Northwestern University
5217,Illinois George Ryan
5218,Innocence Project
5219,Illinois
5220,A Song
5221,Alma Mater
5222,Hail
5223,The Word
5224,The Word
5225,Alma Mater
5226,University
5227,School of Law
5228,Science
5229,Henry Crown Sports Pavilion
5230,University
5231,Purple Line
5232,Northwestern
5233,Foster
5234,Foster
5235,Kellogg School of Management
5236,1917 master
5237,Kellogg School of Management
5238,Levy Mayer Hall
5239,Mrs
5240,Feinberg School of Medicine
5241,Fall
5242,Medill School of Journalism and School of Communication
5243,Sandra Seacat
5244,February
5245,Medill School of Journalism and School of Communication
5246,Walter Dill Scott
5247,EPA
5248,B
5249,Green Power Leadership Club
5250,Osborn
5251,Ford Motor Company Engineering Design Center
5252,Green
5253,30 %
5254,Northwestern
5255,President
5256,Ahora
5257,18 members
5258,William A
5259,14
5260,Andrew E
5261,124 undergraduate
5262,145 graduate
5263,2012 –
5264,2012 –
5265,2012 –
5266,June
5267,Mary Thomson Hospital
5268,four courses
5269,four courses
5270,10
5271,13 school
5272,University
5273,Feinberg School of Medicine
5274,September
5275,University
5276,Weinberg College of Arts and Sciences
5277,Weinberg College of Arts and Sciences
5278,Weinberg College of Arts and Sciences
5279,Weinberg College of Arts and Sciences
5280,Weinberg College of Arts and Sciences
5281,The Sustainable Endowments Institute
5282,Feinberg School of Medicine
5283,Feinberg School of Medicine
5284,ACT
5285,ACT
5286,April
5287,Rahm Emanuel
5288,Northwestern
5289,City Colleges
5290,four libraries
5291,4.9 million volumes
5292,Northwestern
5293,Northwestern
5294,Melville J
5295,1917
5296,United Nations Arthur Joseph Goldberg
5297,Roswell Park Cancer Institute
5298,Richard Silverman
5299,81
5300,Steppenwolf
5301,Steppenwolf
5302,Evanston
5303,Evanston
5304,Steppenwolf
5305,Northwestern Community Development Corps
5306,Sunday
5307,Spring
5308,9 p
5309,Wildcat Welcome
5310,Vanderbilt University
5311,AP
5312,Rebecca Crown Center
5313,2012
5314,Rebecca Crown Center
5315,nine student
5316,Mu
5317,Linzer
5318,nine student
5319,Jones Residential College
5320,Halloween
5321,Northwestern Community Development Corps
5322,Freshman Urban Program
5323,Foundation
5324,Linzer
5325,Spring
5326,21 fraternities
5327,21 fraternities
5328,Residential College of Cultural and Community Studies
5329,Walker
5330,Daily Northwestern
5331,Mu
5332,Chicago Daily Tribune
5333,Glenn
5334,Flipside
5335,Northwestern University Law Review
5336,Northwestern Journal of Technology and Intellectual Property
5337,1979
5338,Al Bayan
5339,Ann
5340,Northwestern Journal of Technology and Intellectual Property
5341,Illinois George Ryan
5342,Sherman Ave
5343,Al Bayan
5344,January
5345,Northwestern
5346,Vanderbilt University
5347,Northwestern
5348,2010
5349,Northwestern
5350,Northwestern
5351,Northwestern
5352,19
5353,19
5354,2011
5355,Mary Thomson Hospital
5356,12
5357,Ryan Field
5358,Wildcats
5359,Purple Haze
5360,Wildcats
5361,Purple Haze
5362,Furpaw
5363,Willie
5364,Lincoln Park Zoo
5365,Furpaw
5366,Northwestern
5367,73 appearances
5368,34
5369,Rose Bowl
5370,Gator Bowl
5371,Division I FBS
5372,Big Ten
5373,June
5374,August
5375,Northwestern
5376,NCAA
5377,3-COMMA-401
5378,Dale T
5379,Dale T
5380,Dale T
5381,Ned Rorem
5382,Deputy Prime Minister
5383,Pulitzer Prize
5384,Deputy Prime Minister
5385,Senator
5386,Chicago Bulls
5387,Rod Blagojevich
5388,Julia Louis
5389,Julia Louis
5390,Steppenwolf
5391,Daytime Emmy Award
5392,38
5393,Al Jazeera America
5394,Turkey
5395,13
5396,The New York Times
5397,Feinberg School of Medicine
5398,Feinberg School of Medicine
5399,Feinberg School of Medicine
5400,Feinberg School of Medicine
5401,Feinberg School of Medicine
5402,Christ
5403,The
5404,Roman Catholicism
5405,John Calvin
5406,Anabaptist
5407,Reformed
5408,Christ
5409,Apostolic
5410,Bible
5411,Apostolic
5412,Germany
5413,Roman Catholicism
5414,Netherlands
5415,Henry VIII
5416,Samuel Pufendorf
5417,Protestants
5418,Christians
5419,First Great Awakening
5420,God
5421,2010
5422,Church
5423,Evangelicalism
5424,Merton Thesis
5425,Archbishop
5426,Henry VIII
5427,Lutheran
5428,17th
5429,Holy Spirit
5430,Bible
5431,Holy Spirit
5432,Enlightenment
5433,Magisterial Reformation
5434,Catholics
5435,Enlightenment
5436,Bible
5437,Christ
5438,Christ
5439,German Pietism
5440,Christ
5441,Christ
5442,1910
5443,Western
5444,Roman Catholic Church
5445,Roman Catholic
5446,Christ
5447,Jan Hus
5448,1170s
5449,1609
5450,Italy
5451,Italian
5452,Jan Hus
5453,Roman Catholic
5454,five
5455,Jan Hus
5456,Roman Catholic
5457,31
5458,All Saints
5459,Christianity
5460,Wittenberg
5461,Huldrych Zwingli
5462,Martin Luther
5463,Charles
5464,Calvinist
5465,1609
5466,Protestant
5467,German
5468,Reformed
5469,1550s
5470,1572
5471,Protestantism
5472,Huldrych Zwingli
5473,German
5474,German Prince
5475,German Prince
5476,Church
5477,The Elizabethan Religious Settlement
5478,1534
5479,Protestant
5480,God
5481,Henry
5482,Counter
5483,Reformers
5484,Catholic
5485,Protestant
5486,Reformed
5487,1560
5488,Church
5489,John Knox
5490,French
5491,1560
5492,25
5493,Thirty Years
5494,Eighty Years
5495,Eighty Years
5496,France
5497,Southern Protestants
5498,Church of South India
5499,1790
5500,Baptist
5501,18th
5502,Methodism
5503,Orthodox
5504,80 million adherents
5505,American
5506,American
5507,Social Gospel Movement
5508,American
5509,Protestant Christianity
5510,Protestant Christianity
5511,Christian
5512,Bishop
5513,Wesleyan
5514,United States
5515,Church of South India
5516,18th
5517,18th
5518,Protestant
5519,Christian
5520,Protestantism
5521,Australia Christian
5522,18th
5523,United Nations Declaration and Universal Declaration of Human Rights
5524,Radical Reformation
5525,Reformer
5526,Catholics
5527,Magisterial Reformation
5528,Anabaptism
5529,Roman Catholic Church
5530,Jesus Christ
5531,Christ
5532,Roman Catholic Church
5533,Roman Catholic Church
5534,Religious Society of Friends
5535,Protestant
5536,Christian
5537,Bible
5538,Christian
5539,Roman Catholicism
5540,Nordic
5541,John Calvin
5542,Henry
5543,Reformed
5544,Protestant
5545,Christian
5546,English
5547,Anabaptist
5548,Christian
5549,Sabbath
5550,Bible
5551,General Conference of Seventh
5552,General Conference of Seventh
5553,Adventist
5554,Apostolic
5555,Mary of Guise
5556,Anabaptist
5557,Luther
5558,Front Reformers
5559,Latin
5560,1246
5561,Mother Church
5562,80 million adherents
5563,Anglican Church
5564,Mother Church
5565,Puritanism
5566,Henry
5567,Roman Catholic
5568,Protestant
5569,Christ
5570,General Baptists
5571,General Baptists
5572,Anabaptist
5573,Baptist
5574,Amsterdam
5575,John Smyth
5576,Jesus Christ
5577,Jan Hus
5578,Christ
5579,Calvinism
5580,Calvinist
5581,Roman Catholic
5582,Protestant
5583,Calvin
5584,Sub
5585,Protestant
5586,Lutheran World Federation
5587,72 million people
5588,International Lutheran Council
5589,John Wesley
5590,John Wesley
5591,Evangelical Protestant
5592,80 million adherents
5593,Protestantism
5594,Radical Reformation
5595,Arminian
5596,Arminian
5597,Charles
5598,English Puritanism
5599,Apostolic Age
5600,Pentecostals
5601,Apostolic Age
5602,New Testament
5603,Roman Catholicism
5604,two
5605,279 million Pentecostals
5606,Protestantism
5607,Clarke
5608,United States
5609,Anabaptist
5610,Anabaptist
5611,John Calvin
5612,Christ
5613,Ireland
5614,Magisterial Reformation
5615,Bible
5616,1820s
5617,Bible
5618,Protestant
5619,Religious Society
5620,Religious Society of Friends
5621,Radical Reformation
5622,Quaker
5623,Christian
5624,Roman Catholic Church
5625,Huguenots
5626,In
5627,Sabbatarianism
5628,German Prince
5629,Geneva
5630,Anglican
5631,Radical Reformation
5632,First Great Awakening
5633,1964
5634,Rev
5635,Protestants
5636,New Zealand
5637,Larry Christenson
5638,Pentecostals
5639,California
5640,Spirit
5641,Jensen
5642,Terry Virgo
5643,Word
5644,USA
5645,Charismatic Movement
5646,Reformed
5647,Royal Society
5648,Puritans
5649,Church
5650,Sabbatarianism
5651,1619 conclusions
5652,Protestant
5653,1609
5654,Protestants
5655,Germany
5656,Bishop
5657,Reformation
5658,University of Cambridge
5659,1950
5660,Protestant
5661,Papacy
5662,Holy Spirit
5663,eight
5664,Peter Waldo
5665,1701 ).
5666,Bible
5667,Bible
5668,Reformed
5669,God
5670,Protestant
5671,Industrial Revolution
5672,Tausch
5673,World Values Survey
5674,Arno Tausch
5675,World Values Survey
5676,Orthodox
5677,American
5678,Vanderbilts
5679,American
5680,American
5681,American
5682,Protestant
5683,English Puritanism
5684,Protestantism
5685,Merton Thesis
5686,Protestant
5687,French
5688,Calvin
5689,1523 ).
5690,Calvin
5691,1541
5692,Protestant
5693,Magisterial Reformation
5694,Thomas Cranmer
5695,Hugo Grotius
5696,English
5697,English
5698,Massachusetts Bay Colony
5699,Church of South India
5700,Assemblies
5701,Massachusetts Bay Colony
5702,Treatise On
5703,England
5704,Anabaptists
5705,Thomas Helwys
5706,1730s
5707,Reformation
5708,Protestant Christian
5709,Happiness
5710,Happiness
5711,Protestant Christian
5712,1740
5713,1740
5714,Samuel Pufendorf
5715,Peter Waldo
5716,Geneva Convention
5717,Otto von Bismarck
5718,Chancellor
5719,Social Gospel Movement
5720,Chancellor
5721,Western
5722,English Civil War
5723,Edmund Spenser
5724,Methodist Church
5725,Huguenots
5726,Reformed
5727,Eastern Orthodoxy
5728,Protestant Reformation
5729,Eastern Orthodox Church
5730,Protestant
5731,Luther
5732,Magisterial
5733,Catholicity
5734,1910
5735,Roman Catholic Church
5736,Tausch
5737,Council of Trent
5738,Treatise On
5739,Council of Trent
5740,Jesus Christ
5741,World Council of Churches
5742,Missionary Conference
5743,Global Value Development Index
5744,Christian
5745,Church of South India
5746,Act
5747,Protestant
5748,Luther
5749,Mother Church
5750,Protestants
5751,Lutheran World Federation
5752,Jesus Christ
5753,Zwingli
5754,Doctrine
5755,Doctrine
5756,13 %.
5757,Protestants
5758,Pentecostal
5759,Sub
5760,Christian
5761,Reformation
5762,Religiosity
5763,Protestant
5764,Christians
5765,Catholic Habsburgs
5766,Africa
5767,21st centuries
5768,Protestant Reformation
5769,Protestants
5770,Roman Catholicism
5771,Armenian
5772,Christianity
5773,Gorbachev
5774,Byzantine
5775,860
5776,Eastern Armenia
5777,Joseph Stalin
5778,one
5779,1920
5780,1917
5781,Russian Caucasus Army
5782,401
5783,Hecataeus
5784,Persians
5785,782
5786,BC
5787,BC
5788,Urartu
5789,Dashnaktsutyun
5790,Achaemenid Empire
5791,95
5792,President
5793,Urartu
5794,President
5795,Ashurbanipal
5796,428
5797,1994
5798,Russian Caucasus Army
5799,Georgia
5800,Aram Khatchaturian
5801,Woodrow Wilson
5802,1071
5803,5
5804,Byzantine
5805,Taurus Mountains
5806,Ottoman Empire
5807,Seljuk Turks
5808,Vayots Dzor
5809,Zakarids
5810,1071
5811,Armenian
5812,Utik
5813,Utik
5814,Armenian Genocide
5815,80-COMMA-000
5816,Ottoman Empire
5817,Ottoman Empire
5818,Ottoman Empire
5819,Christians
5820,Ottoman Empire
5821,Armenia
5822,Revolutionary Federation
5823,28
5824,1909
5825,1909
5826,1908
5827,Abdu
5828,1914
5829,Azerbaijani Popular Front
5830,29
5831,Russian Caucasus Army
5832,Sovetashen
5833,Western
5834,two phases
5835,Syrian
5836,Syrian
5837,Soviet Union
5838,24th
5839,Sèvres
5840,Arnold J
5841,Adiss Harmandian
5842,600-COMMA-000
5843,Tovmas Nazarbekian
5844,Andranik Ozanian
5845,1917
5846,Aram Manukian
5847,28
5848,1920
5849,Moses
5850,Ottoman
5851,5
5852,Sèvres
5853,2
5854,Armenian
5855,1936
5856,Grigoriy Ordzhonikidze
5857,1920
5858,4
5859,Adjara
5860,Russian Caucasus Army
5861,Kazım Karabekir
5862,Adiss Harmandian
5863,Joseph Stalin
5864,Armenian SSR
5865,1922
5866,Nikolai Yudenich
5867,1967
5868,two
5869,1923
5870,Yerevan
5871,1993
5872,TSFSR
5873,16 %
5874,Stalin
5875,Soviet Internal Security Forces
5876,1918
5877,Turco
5878,five Armenians
5879,Iranian
5880,Azerbaijani
5881,78 %
5882,1918
5883,democratic state
5884,Turco
5885,Western World
5886,President
5887,1994
5888,USSR
5889,OSCE
5890,two rivalling
5891,Nikolai Yudenich
5892,Authoritarian Regime
5893,Freedom House
5894,Semi
5895,Council
5896,Woodrow Wilson
5897,Intel Corporation
5898,16 %
5899,1993
5900,MVD
5901,1917
5902,Woodrow Wilson
5903,2009
5904,Woodrow Wilson
5905,Woodrow Wilson
5906,President
5907,Armenian
5908,401
5909,Armenian
5910,Kazım Karabekir
5911,1997
5912,In
5913,US Department of State
5914,64 %
5915,1991
5916,1991
5917,Armenian Army
5918,Yuri Khatchaturov
5919,Yuri Khatchaturov
5920,Collective Security Treaty Organisation
5921,Partnership
5922,Woodrow Wilson
5923,46 members
5924,two continents
5925,1923
5926,President
5927,Greek
5928,Intel Corporation
5929,Glasnost
5930,Azerbaijani
5931,First League
5932,Armenian
5933,Iranian
5934,GDP
5935,Genocide
5936,1988
5937,1988
5938,Wednesdays
5939,USSR
5940,Dashnaktsutyun
5941,1995
5942,Russian Federation
5943,GDP
5944,European Bank for Reconstruction and Development
5945,European Bank for Reconstruction and Development
5946,USSR
5947,Ottoman Empire
5948,5
5949,President
5950,Armenians
5951,1994
5952,1994
5953,King
5954,American University of Armenia
5955,1933
5956,45-COMMA-900 students
5957,1-COMMA-300 teachers
5958,one
5959,1930
5960,1930
5961,Mkhitar Heratsi
5962,YSMI
5963,Yuri Khatchaturov
5964,1957 later
5965,India
5966,One Laptopschool Per
5967,World Trade Organization
5968,American University of Armenia
5969,Genocide Armenian
5970,Mesrop Mashtots
5971,Aram Khatchaturian
5972,Armenian
5973,Vosbikian Band
5974,Vosbikian Band
5975,Turkey
5976,Richard Hagopian
5977,American Big Band Jazz
5978,1970s
5979,Adiss Harmandian
5980,Armenian
5981,Armenian
5982,Middle Eastern
5983,Revolutionary Federation
5984,Armenian
5985,Wednesdays
5986,Wednesdays
5987,Wednesdays
5988,16-COMMA-000 works
5989,Armenia
5990,Modern Art Museum
5991,Union of European Football Associations
5992,Union of European Football Associations
5993,Union of European Football Associations
5994,Organisation for Security and Co
5995,Armenian
5996,Armenian
5997,Helsinki
5998,1992
5999,FC Ararat Yerevan
6000,FC Bayern Munich
6001,FIFA World Rankings
6002,eight teams
6003,Lake Sevan
6004,2005
6005,Summer Olympics
6006,Wednesdays
6007,Wednesdays
6008,Ottoman Empire
6009,Mediterranean
6010,Mediterranean
6011,Mediterranean
6012,Midwestern
6013,Nevin Fenneman
6014,1916 study
6015,Midwestern
6016,Plains
6017,1866
6018,Dodge City
6019,10 million cattle
6020,Francisco Vázquez de Coronado
6021,Hernando de Soto
6022,De Soto Trail
6023,Nevin Fenneman
6024,Dodge City
6025,Temperate Prairies
6026,American
6027,Canadian
6028,Cenozoic
6029,1870
6030,Plains
6031,Plains
6032,Plains
6033,Buffalo Commons
6034,Frederick Jackson Turner
6035,6-COMMA-000 ghost
6036,Plains
6037,
6038,1950s
6039,Midwestern
6040,Temperate Prairies
6041,Temperate Prairies
6042,Mississippi River
6043,De Soto Trail
6044,Francisco Vázquez de Coronado
6045,North American Environmental Atlas
6046,East
6047,Plains
6048,European
6049,Canadian
6050,Cenozoic
6051,Homestead Acts
6052,
6053,North American Environmental Atlas
6054,1862
6055,Homestead Acts
6056,Homestead Acts
6057,1904
6058,1862
6059,Nicholas II
6060,Third Lateran Council
6061,Latin
6062,English
6063,College of Minor Canons of St Paul
6064,First
6065,The Most Eminent
6066,pope
6067,9th century
6068,769
6069,Nicholas II
6070,Papal Bull In
6071,1244
6072,Nicholas II
6073,Latin
6074,747
6075,1567
6076,Pope Zacharias
6077,747
6078,Ad Purpuratorum Patrum
6079,1630
6080,1563
6081,Pius IV
6082,1563
6083,Pius IV
6084,Pope Zacharias
6085,Bishop
6086,This
6087,King
6088,Henry
6089,College
6090,The Most Eminent
6091,John XXIII
6092,Popes
6093,Pope
6094,College
6095,Popes
6096,Rome
6097,Pius X
6098,Roman Pontiff
6099,Pope Urban VIII
6100,Prince
6101,Eminence
6102,Richelieu
6103,Roman Curia
6104,Catholic News Service
6105,Catholic News Service
6106,Catholics
6107,Cardinals
6108,Cardinals
6109,The Most Eminent
6110,The Most Eminent
6111,1378
6112,1378
6113,Patriarch
6114,Cardinal
6115,Teodolfo Mertel
6116,Pope
6117,Latin
6118,Paul VI
6119,Pope
6120,Dean of the College of Cardinals
6121,Nicholas II
6122,1965
6123,two changes
6124,Pius X
6125,Papal Household
6126,1962
6127,Pope
6128,Pius X
6129,one
6130,Cardinal Vicar
6131,Richelieu
6132,College
6133,Paul VI
6134,The Most Eminent
6135,pope
6136,1378
6137,one
6138,1378
6139,Eastern Catholic
6140,Latin
6141,Holy Roman Church
6142,The Most Eminent
6143,1460s
6144,The Most Eminent
6145,Mass
6146,Pope
6147,1917
6148,College of Cardinals
6149,Pius X
6150,Roberto Tucci
6151,one
6152,1965
6153,The Most Eminent
6154,Sanctae Romanae Ecclesiae Cardinalem
6155,Vatican City State
6156,Dominum
6157,Patriarch
6158,50 churches
6159,10 years
6160,1994
6161,1939
6162,The Most Eminent
6163,Catholic Church
6164,Paulo Evaristo Arns
6165,Paulo Evaristo Arns
6166,Pope
6167,Pope
6168,Paul VI
6169,Paul VI
6170,Catholic Church
6171,Diocese
6172,Diocese
6173,1587
6174,Mass
6175,Pius X
6176,three
6177,Atlantic Coastal Plain
6178,Atlantic Coastal Plain
6179,Atlantic Coastal Plain
6180,Albemarle Sound
6181,Pinnacle
6182,University of North Carolina
6183,Blizzard
6184,Spanish
6185,Atlantic Coastal Plain
6186,Pinnacle
6187,Appalachians
6188,Black Mountains
6189,Black Mountains
6190,Blizzard
6191,Military Ocean Terminal Sunny Point
6192,C
6193,F
6194,F
6195,C
6196,C
6197,C
6198,F
6199,Albemarle Sound
6200,The Streets
6201,C
6202,C
6203,30
6204,City
6205,C
6206,C
6207,C
6208,Great Migration
6209,30
6210,Great Depression
6211,Hurricane Floyd
6212,Hurricane Hazel
6213,Hurricane Fran
6214,4
6215,20 tornadoes
6216,Pepsi
6217,Black Mountains
6218,Royal Navy
6219,Hurricane Hugo
6220,D
6221,Mississippian
6222,500
6223,Cherokee
6224,Chowanoke
6225,June
6226,November
6227,Virginia
6228,1718
6229,1996
6230,UNC School of the Arts
6231,1729
6232,Spanish
6233,Hurricane Hugo
6234,1718
6235,University of North Carolina
6236,Contemporary Art Museum of Raleigh
6237,William Tryon
6238,Tryon Palace
6239,University of North Carolina
6240,Continental Army
6241,7-COMMA-800 men
6242,Black Mountains
6243,George Washington
6244,Revolution
6245,1800
6246,Great Migration
6247,Tidewater
6248,American
6249,Baptists
6250,1865
6251,Reconstruction Era
6252,Africans
6253,1870
6254,Democrats
6255,Populists
6256,Populists
6257,1896
6258,1896
6259,four
6260,Americans
6261,Americans
6262,Americans
6263,Americans
6264,1964
6265,Democratic Party
6266,President
6267,three
6268,Piedmont
6269,Carolina Panthers
6270,New Deal
6271,Cola
6272,Great Depression
6273,Civil War
6274,Appalachian National Scenic Trail
6275,University of North Carolina
6276,A
6277,Pardo
6278,Pardo
6279,Mississippian
6280,Joara
6281,Mississippian
6282,Wilmington
6283,Mississippian
6284,1540
6285,Walter Raleigh
6286,Elizabeth I
6287,1584
6288,English Thirteen Colonies
6289,two colonies
6290,Albemarle Sound
6291,1663
6292,English
6293,By
6294,1663
6295,Juan Pardo
6296,Virginia
6297,By
6298,Nathaniel Batts
6299,one
6300,Duke University
6301,University of North Carolina
6302,England
6303,North Carolina
6304,Anne
6305,Irish
6306,English
6307,Royal Navy
6308,African
6309,African
6310,12-COMMA-1776
6311,Mebane
6312,1000 mountain
6313,1000 mountain
6314,1000 mountain
6315,Cornwallis
6316,Banastre Tarleton
6317,Banastre Tarleton
6318,British Cavalry Commander
6319,River
6320,February
6321,1-COMMA-1781
6322,March
6323,Greensboro
6324,Royal Navy
6325,Constitution
6326,November
6327,1840
6328,Raleigh
6329,Tidewater
6330,African Americans
6331,Mennonites
6332,Rebellion
6333,October
6334,October
6335,North Carolina Railroad
6336,High Point
6337,Confederate
6338,Southern
6339,Chapel Hill
6340,City
6341,1860 census
6342,American
6343,Southern
6344,President
6345,7-COMMA-1861
6346,7-COMMA-1861
6347,7-COMMA-1861
6348,Confederacy
6349,Union
6350,Piedmont
6351,2-COMMA-000
6352,Two
6353,Army of Northern Virginia
6354,1865
6355,Union General
6356,Union General
6357,Confederate General
6358,Henry Wyatt
6359,North Carolina
6360,Big Bethel
6361,1861
6362,26th
6363,Roman Catholics
6364,Baptists
6365,Southern Baptist Church
6366,Southern Baptist Church
6367,Southern Baptist Church
6368,Roman Catholics
6369,Rebellion
6370,Jews
6371,Baptist
6372,Protestant
6373,English
6374,STEM
6375,STEM
6376,November
6377,November
6378,1976
6379,2010 midterms
6380,1990s
6381,1990s
6382,North Carolina
6383,Dan Forest
6384,Republican Governor
6385,Dan Forest
6386,Forests
6387,David Rouzer
6388,Wake County Public School System
6389,Brown
6390,2009
6391,200 years
6392,Wake County Public School System
6393,University of North Carolina
6394,200 years
6395,University of North Carolina
6396,University of North Carolina
6397,200 years
6398,Wingate University
6399,Carolinas
6400,South
6401,South
6402,three
6403,Hurricanes
6404,National Football League
6405,National Football League
6406,National Football League
6407,two occasions
6408,North Carolina
6409,Capital
6410,NASCAR Hall
6411,18 schools
6412,Charlotte
6413,Greensboro
6414,2006
6415,two occasions
6416,51
6417,Appalachians
6418,Great Smoky Mountains National Park
6419,two
6420,Republican
6421,Carolina Hurricanes NHL
6422,National Football League
6423,Contemporary Art Museum of Raleigh
6424,Contemporary Art Museum of Raleigh
6425,German Protestants
6426,North Carolina
6427,University of North Carolina
6428,five miles
6429,Wet
6430,ATV
6431,Great Migration
6432,ATV
6433,Wright Brothers National Memorial
6434,25 million visitors
6435,Eastern North Carolina
6436,North Carolina
6437,Pender County
6438,119 million
6439,119 million
6440,Union Army
6441,Capital
6442,Capital
6443,Hanes Mall
6444,The Streets
6445,Triangle Town Center
6446,Crabtree Valley Mall
6447,Hanes Mall
6448,University of North Carolina
6449,University of North Carolina
6450,Piedmont Triad
6451,University of North Carolina
6452,100-COMMA-000 visitors
6453,Piedmont Triad
6454,North Carolina
6455,1898
6456,New Bern
6457,High Point
6458,ABV
6459,ABV
6460,Winery
6461,ABV
6462,Winery
6463,R
6464,Division I
6465,1874
6466,425 million packs
6467,Christmas
6468,Jacksonville
6469,Marine Corps Air Station
6470,Marine Corps Air Station
6471,Goldsboro
6472,North Carolina
6473,Astur
6474,Sebastião de Melo
6475,Christian Reconquista
6476,1759
6477,Council
6478,Pombal
6479,May
6480,Porto Santo
6481,Távora
6482,Brazilian
6483,EU
6484,1815
6485,Brazil
6486,Kingdom
6487,Brazilians
6488,French Invasion
6489,1820
6490,Portugal
6491,1815
6492,Carnation Revolution
6493,1884
6494,1884
6495,Sá
6496,Conference
6497,Conference
6498,February
6499,February
6500,Prince Royal Dom Luís Filipe
6501,October
6502,Government
6503,António de Oliveira Salazar
6504,1910 revolution
6505,one
6506,Galicians
6507,R & D
6508,Western
6509,Western
6510,December
6511,LSD
6512,Cantabrian
6513,Cantabrian
6514,Battle of Covadonga
6515,Moors
6516,Moors
6517,Christian Kingdoms
6518,Alfonso III
6519,AD
6520,AD
6521,AD
6522,Northern Christians
6523,Great
6524,Galician
6525,Kingdom
6526,Castilian
6527,Maria Anne Josefa
6528,Melo
6529,Queen
6530,Leopold Josef
6531,Leopold Josef
6532,Gerês
6533,Manueline
6534,European Commission
6535,European
6536,Moors
6537,Celtic
6538,Iberian Peninsula
6539,African
6540,Conference
6541,Portuguese
6542,Celtic
6543,Iberian Peninsula
6544,Conference
6545,African
6546,United Nations
6547,Alfonso III
6548,European Union
6549,1139
6550,Discovery
6551,Age
6552,Napoleonic Wars
6553,Portuguese Armed Forces
6554,Estado Novo
6555,Napoleonic Wars
6556,five
6557,Celtic
6558,Pre
6559,Alan
6560,Lusitanians
6561,Galician
6562,27
6563,Roman
6564,Mirobriga
6565,Portugal
6566,Far East Asian
6567,Indus
6568,711
6569,Indus
6570,Indus
6571,Taifa
6572,Emir
6573,Christian
6574,Aftasid Dynasty
6575,Aftasid Dynasty
6576,Almoravids
6577,Muslim
6578,Muladi
6579,North Africa
6580,Algarve
6581,800 words
6582,García
6583,Vimara Peres
6584,Ordoño
6585,Great
6586,Castilian Language
6587,Great
6588,NATO
6589,NATO
6590,NATO
6591,Basic Education
6592,Discovery
6593,Melo
6594,African
6595,African
6596,African
6597,Queen
6598,European
6599,British
6600,Manuel II
6601,Pelayos
6602,Portuguese Constitution
6603,Moscatel
6604,Portuguese Constitution
